3.320	-4372.338
3.261	-4384.246
3.348	-4402.367
3.368	-4425.766
3.420	-4403.725
3.398	-4370.227
3.371	-4397.412
3.415	-4418.421
3.298	-4391.055
3.354	-4418.176
3.428	-4388.627
3.321	-4397.452
3.398	-4383.454
3.339	-4409.739
3.371	-4426.845
3.422	-4399.648
3.357	-4435.953
3.366	-4367.194
3.405	-4397.055
3.428	-4409.163
3.415	-4411.949
3.407	-4342.351
3.359	-4335.804
3.311	-4350.881
3.309	-4315.895
3.319	-4372.977
3.294	-4376.005
3.310	-4376.271
3.237	-4341.243
3.279	-4341.704
3.259	-4384.167
3.244	-4388.263
3.260	-4390.629
3.291	-4419.658
3.329	-4420.554
3.347	-4405.691
3.275	-4433.499
3.259	-4377.073
3.331	-4362.320
3.338	-4394.434
3.344	-4374.480
3.351	-4373.336
3.418	-4420.998
3.370	-4417.270
3.307	-4454.106
3.409	-4413.534
3.352	-4395.559
3.449	-4430.066
3.484	-4418.517
3.493	-4407.893
3.449	-4417.638
3.325	-4410.744
3.380	-4378.110
3.488	-4347.318
3.297	-4358.293
3.330	-4415.562
3.355	-4418.895
3.380	-4388.720
3.336	-4421.295
