3.422	-4411.559
3.341	-4415.345
3.409	-4360.149
3.348	-4383.967
3.305	-4422.290
3.364	-4463.537
3.413	-4416.393
3.416	-4363.518
3.597	-4427.347
3.531	-4436.350
3.519	-4417.926
3.499	-4381.465
3.537	-4428.836
3.538	-4395.532
3.619	-4411.060
3.745	-4400.236
3.682	-4410.105
3.452	-4387.231
3.448	-4405.735
3.471	-4399.638
3.520	-4435.438
3.730	-4399.157
3.683	-4378.312
3.752	-4385.889
3.500	-4374.332
3.457	-4344.812
3.451	-4406.960
3.483	-4375.807
3.501	-4413.889
3.568	-4415.221
3.509	-4439.840
3.424	-4423.488
3.485	-4449.205
3.482	-4414.576
3.397	-4367.491
3.384	-4395.767
3.442	-4354.812
3.517	-4422.707
3.419	-4424.537
3.524	-4378.579
3.467	-4372.923
3.536	-4417.849
3.571	-4386.916
3.573	-4412.163
3.555	-4422.762
3.463	-4398.961
3.406	-4414.622
3.425	-4422.141
3.395	-4414.394
3.408	-4406.108
3.478	-4389.895
3.474	-4401.796
3.408	-4338.589
3.440	-4431.970
3.475	-4350.474
3.380	-4366.324
3.462	-4388.135
3.550	-4408.627
3.568	-4454.789
3.580	-4424.334
3.589	-4446.109
3.568	-4443.395
3.688	-4458.270
3.614	-4476.666
3.452	-4466.860
3.423	-4448.449
3.342	-4416.684
3.441	-4441.589
3.488	-4449.848
3.441	-4467.680
3.445	-4489.136
3.405	-4479.038
3.470	-4479.020
3.387	-4441.784
3.387	-4449.222
3.398	-4432.273
3.358	-4426.971
3.359	-4480.464
3.363	-4416.316
3.269	-4437.330
3.287	-4403.779
3.317	-4436.380
3.357	-4445.496
3.334	-4434.217
3.386	-4424.409
3.321	-4433.181
3.420	-4419.008
3.456	-4449.108
3.434	-4409.580
3.430	-4413.451
3.322	-4376.583
3.342	-4372.672
3.279	-4464.665
3.312	-4460.422
3.281	-4428.689
3.385	-4477.396
3.379	-4513.223
3.345	-4452.146
3.410	-4410.757
3.376	-4460.454
3.323	-4454.503
3.296	-4400.134
3.368	-4406.663
3.305	-4400.118
3.330	-4427.564
3.347	-4351.648
3.434	-4397.349
3.431	-4333.923
3.425	-4373.411
3.482	-4429.155
3.500	-4467.968
3.567	-4486.023
3.560	-4481.375
3.477	-4468.341
3.553	-4434.555
3.495	-4449.548
3.416	-4432.178
3.553	-4476.286
3.450	-4472.899
3.547	-4451.398
3.504	-4478.832
3.658	-4473.319
3.640	-4458.056
3.597	-4474.491
3.597	-4432.666
3.612	-4450.560
3.693	-4454.539
3.731	-4450.757
3.821	-4478.877
3.705	-4446.410
3.737	-4442.181
3.698	-4436.776
3.631	-4433.301
3.731	-4461.181
3.656	-4403.221
3.611	-4410.130
3.646	-4441.331
3.607	-4440.190
3.610	-4450.522
3.596	-4473.467
3.643	-4480.957
3.513	-4475.141
3.503	-4428.876
3.616	-4477.398
3.513	-4444.872
3.581	-4437.724
3.584	-4428.012
3.499	-4467.142
3.570	-4463.497
3.581	-4444.889
3.588	-4424.767
3.454	-4451.267
3.484	-4417.955
3.460	-4469.782
3.627	-4464.398
3.534	-4443.322
3.569	-4428.332
3.506	-4366.199
3.509	-4393.905
3.663	-4411.880
