3.277	-4225.201
3.392	-4228.633
3.412	-4261.734
3.405	-4257.407
3.372	-4261.951
3.381	-4253.596
3.405	-4249.855
3.381	-4237.979
3.286	-4221.186
3.266	-4204.708
3.372	-4251.712
3.265	-4262.210
3.278	-4265.396
3.245	-4250.595
3.375	-4242.377
3.317	-4202.260
3.385	-4235.433
3.359	-4252.321
3.451	-4230.662
3.485	-4273.223
3.466	-4268.698
3.515	-4248.717
3.372	-4257.002
3.328	-4251.119
3.352	-4250.676
3.373	-4303.148
3.392	-4285.993
3.390	-4309.782
3.294	-4266.042
3.349	-4263.205
3.354	-4256.045
3.356	-4235.664
3.330	-4269.811
3.298	-4245.780
3.304	-4236.879
3.324	-4223.211
3.388	-4231.271
3.400	-4247.212
3.379	-4255.467
3.302	-4266.221
3.281	-4261.218
3.226	-4241.555
3.168	-4229.319
3.180	-4183.684
3.161	-4274.237
3.093	-4243.623
3.153	-4257.546
3.096	-4270.587
3.236	-4211.560
3.209	-4272.351
3.316	-4288.424
3.313	-4301.756
3.323	-4293.426
3.343	-4282.711
3.196	-4202.052
3.191	-4238.727
3.147	-4276.666
3.130	-4242.652
3.145	-4233.988
3.138	-4274.903
3.156	-4236.099
3.205	-4221.207
3.219	-4239.465
3.185	-4233.386
3.250	-4247.703
3.208	-4205.058
3.132	-4191.843
3.200	-4230.864
3.304	-4257.468
3.235	-4283.036
3.209	-4247.893
3.191	-4213.426
3.201	-4297.516
3.242	-4324.352
3.255	-4323.639
3.247	-4299.542
3.248	-4329.261
3.260	-4313.323
3.237	-4270.507
3.268	-4245.384
3.255	-4275.810
3.319	-4292.502
3.280	-4273.645
3.469	-4283.795
3.381	-4358.571
3.304	-4312.969
3.298	-4293.940
3.353	-4259.709
3.205	-4262.632
3.246	-4228.941
3.138	-4267.706
3.207	-4290.990
3.170	-4238.858
3.240	-4268.098
3.271	-4259.279
3.269	-4273.183
3.234	-4272.410
3.207	-4255.874
3.306	-4262.024
3.246	-4284.795
3.326	-4287.193
3.223	-4311.604
3.302	-4280.312
3.201	-4298.752
3.177	-4295.374
3.148	-4245.330
3.112	-4294.634
3.067	-4279.670
3.080	-4237.208
3.167	-4280.490
3.204	-4244.137
3.200	-4233.984
3.214	-4239.354
3.205	-4322.854
3.290	-4322.203
3.255	-4285.544
3.331	-4299.502
3.292	-4300.511
3.217	-4301.980
3.222	-4323.435
3.244	-4332.067
3.248	-4315.629
3.204	-4298.241
3.197	-4323.951
3.222	-4289.163
3.213	-4321.075
3.254	-4277.263
3.217	-4323.439
3.234	-4340.357
3.293	-4310.438
3.257	-4322.721
3.194	-4292.314
3.251	-4334.362
3.253	-4325.567
3.215	-4355.850
3.178	-4351.378
3.182	-4318.436
3.178	-4299.484
3.182	-4334.810
3.215	-4343.273
3.253	-4315.775
3.259	-4351.341
3.329	-4359.565
3.205	-4360.020
3.233	-4370.889
3.266	-4402.218
3.278	-4400.554
3.290	-4367.283
3.261	-4377.874
3.197	-4369.369
3.249	-4372.018
3.319	-4394.446
3.338	-4362.682
3.262	-4370.385
3.240	-4328.555
3.283	-4357.726
